time;x-coordinate of end of beam;y-coordinate of end of beam
5.35999999999993;-0.00045091913134745086;-0.017072802642038285
5.36999999999993;-0.00032130071052896726;-0.014438479038154952
5.37999999999993;-0.00021750646643079583;-0.011926932599862605
5.3899999999999295;-0.00014711663383356152;-0.00960553881418001
5.399999999999929;-9.566296561472011e-05;-0.007502460556712864
5.409999999999929;-4.7466997280735155e-05;-0.0055328181291924225
5.419999999999929;-1.1016797381617897e-05;-0.0036405478697649173
5.429999999999929;-1.7875798908843508e-06;-0.0018649990878322853
5.4399999999999284;-1.2673606399597024e-05;-0.0003192231976050172
5.449999999999928;-2.3897798307640125e-05;0.0008666982885723115
5.459999999999928;-3.0584411967197684e-05;0.001623265843616295
5.469999999999928;-3.9954946843588015e-05;0.0018858691888074283
5.479999999999928;-4.602062169195526e-05;0.0016701294748829346
5.489999999999927;-3.6927540148414556e-05;0.0010803267085629682
5.499999999999927;-1.493643252480946e-05;0.00011862055708026241
5.509999999999927;-2.413378551714898e-06;-0.0013105050738788347
5.519999999999927;-1.532731133489752e-05;-0.003161819655127579
5.5299999999999265;-4.5404759612460065e-05;-0.005278168722248683
5.539999999999926;-8.719171410605612e-05;-0.007564700589639437
5.549999999999926;-0.00015058512348386556;-0.00992786471977701
5.559999999999926;-0.00024508772902893683;-0.012347315581603164
